UMAP 1,UMAP 2,index,Metadata_SMILES,Metadata_BROAD_ID,Scaffold,Var1,Metadata_moa.x
5.930916,8.320737,1170,S=C(NC1CCCCC1)N1CCC(CC1)c1c[nH]cn1,BRD-K63874012,S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,BRD-K63874012,histamine receptor antagonist|histamine receptor inverse agonist
6.1997423,11.246751,1171,CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(O)=O,BRD-K63913457,,BRD-K63913457,vasodilator
6.3748565,6.58766,1172,CC(C)CC(=O)O[C@@H]1[C@H](OC(C)=O)c2c(OC1(C)C)ccc1ccc(=O)oc21,BRD-K63945320,O=c1ccc2ccc3c(c2o1)CCCO3,BRD-K63945320,phospholipase inhibitor
8.678263,10.263269,1173,CCc1cccc(CC)c1NC(=O)CN(CC(O)=O)CC(O)=O,BRD-K63979671,c1ccccc1,BRD-K63979671,compound used in hepatobiliary scans of the liver
5.981236,11.240633,1174,CCCCC\C=C/C\C=C/CCCCCCCC(N)=O,BRD-K64044582,,BRD-K64044582,acat inhibitor
8.629562,9.815789,1175,O[C@@H](CNCCOc1ccc(CC(O)=O)cc1)c1ccccc1,BRD-K64157027,c1ccc(CCNCCOc2ccccc2)cc1,BRD-K64157027,adrenergic receptor agonist
7.9449143,8.689855,1176,CC(C)c1onc(c1COc1ccc(C=Cc2cccc(c2)C(O)=O)c(Cl)c1)-c1c(Cl)cccc1Cl,BRD-K64245000,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,BRD-K64245000,fxr agonist
9.720299,9.791741,1177,COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1,BRD-K64341947,O=C(Nc1ccccc1)c1ccnn1Cc1ccccc1,BRD-K64341947,guanylate cyclase activator
7.5307865,8.396214,1178,CC(=O)OCCN1C(=O)c2c(C1=O)c1cc(ccc1nc2C)S(=O)(=O)N1CCOCC1,BRD-K64402243,O=C1NC(=O)c2c1cnc1ccc(S(=O)(=O)N3CCOCC3)cc21,BRD-K64402243,caspase inhibitor
7.262504,8.7667,1179,COC1CCC(CC1)C(=O)c1ccc2nc3OCCCc3cc2c1,BRD-K64670467,O=C(c1ccc2nc3c(cc2c1)CCCO3)C1CCCCC1,BRD-K64670467,glutamate receptor antagonist
6.97665,9.949975,1180,CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C,BRD-K64755930,c1cnc2[nH]ncc2c1,BRD-K64755930,phosphodiesterase inhibitor
2.5447366,9.675918,1181,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12,BRD-K64862097,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-K64862097,glucocorticoid receptor agonist
3.6558163,9.418962,1182,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,BRD-K64994968,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-K64994968,progesterone receptor agonist
7.3674903,6.286172,1183,COc1ccc2cc(CCC(C)=O)ccc2c1,BRD-K65146499,c1ccc2ccccc2c1,BRD-K65146499,cyclooxygenase inhibitor
7.1907377,9.499879,1184,Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NN2CCCCC2)c1,BRD-K65285700,O=C(NN1CCCCC1)c1nn(-c2ccccc2)c2c1Cc1ccccc1-2,BRD-K65285700,cannabinoid receptor agonist
8.203203,9.408123,1185,CCCNC(C)(C)COC(=O)c1ccccc1,BRD-K65417056,c1ccccc1,BRD-K65417056,local anesthetic
6.764216,7.832401,1186,CCc1cc(-c2n[nH]c(C)c2-c2ccc3OCCOc3c2)c(O)cc1O,BRD-K65503129,c1ccc(-c2n[nH]cc2-c2ccc3c(c2)OCCO3)cc1,BRD-K65503129,hsp inhibitor|hsp antagonist
6.5704694,6.1329265,1187,COc1ccc(cc1)-c1oc2c(CC=C(C)C)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c2c(=O)c1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,BRD-K65639003,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,BRD-K65639003,phosphodiesterase inhibitor
8.733064,9.032339,1188,C(Nc1ncnc2[nH]cnc12)c1ccco1,BRD-K65667145,c1coc(CNc2ncnc3[nH]cnc23)c1,BRD-K65667145,cell division inducer
6.5821567,7.7181106,1189,CC(C)(CO)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,BRD-K65786282,c1ccccc1,BRD-K65786282,gaba receptor modulator
8.561571,7.6128917,1190,[I+]1c2ccccc2-c2ccccc12,BRD-K65814004,c1ccc2c(c1)[I+]c1ccccc1-2,BRD-K65814004,nitric oxide synthase inhibitor|aldehyde dehydrogenase inhibitor|cytochrome p450 inhibitor|nadph oxidase inhibitor|xanthine oxidase inhibitor
6.912449,10.318617,1191,CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccc(Cl)cc12)-c1ccc(Cl)cc1,BRD-K66093087,c1ccc(-c2cc3ccccc3[nH]2)cc1,BRD-K66093087,benzodiazepine receptor agonist
9.641046,9.032623,1192,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,BRD-K66206289,O=C(CC1CCCC(CCc2ccccc2)N1)c1ccccc1,BRD-K66206289,acetylcholine receptor antagonist
7.7415004,7.8175235,1193,Nc1nc2cc(Cl)ccc2o1,BRD-K66353228,c1ccc2ocnc2c1,BRD-K66353228,myorelaxant
9.480192,5.8201637,1194,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45,BRD-K66404838,c1cc2c3c(c1)OC1CCCC4C(C2)N(CC2CCC2)CCC314,BRD-K66404838,opioid receptor agonist|opioid receptor antagonist
8.259171,7.686518,1195,O=C1CC(=O)c2ccccc2C1=O,BRD-K66707493,O=C1CC(=O)c2ccccc2C1=O,BRD-K66707493,coloring
6.1622186,7.3685455,1196,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,BRD-K66715657,c1ccc2c(c1)CCCC2,BRD-K66715657,dopamine receptor antagonist
8.14878,9.36446,1197,NC(=O)CCCCn1ccc(N=C(N)NCC(F)(F)F)n1,BRD-K66782112,c1cn[nH]c1,BRD-K66782112,histamine receptor antagonist
7.03479,8.709714,1198,Cc1ccc(cc1)C(=O)Cn1c2CCCCc2sc1=N,BRD-K66874953,N=c1sc2c(n1CC(=O)c1ccccc1)CCCC2,BRD-K66874953,tp53 inhibitor
6.2024307,7.6262503,1199,C[n+]1cc2c3OCOc3ccc2c2ccc3cc4OCOc4cc3c12,BRD-K66898851,c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,BRD-K66898851,apoptosis stimulant
6.322287,6.611998,1200,COc1cc2ccc(=O)oc2c(OC)c1OC,BRD-K66944906,O=c1ccc2ccccc2o1,BRD-K66944906,carbonic anhydrase inhibitor
8.399141,10.037612,1201,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,BRD-K67013324,c1ccc(Cc2cc3ccccc3[nH]2)cc1,BRD-K67013324,melatonin receptor antagonist
5.6830564,8.181185,1202,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,BRD-K67017579,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,BRD-K67017579,phosphodiesterase inhibitor
6.4790845,8.246682,1203,CN(C)c1nc(nc(n1)N(C)C)N(C)C,BRD-K67043667,c1ncncn1,BRD-K67043667,dna synthesis inhibitor
8.0365715,8.09462,1204,Cc1[nH]c(=O)c(cc1-c1ccncc1)C#N,BRD-K67080878,O=c1ccc(-c2ccncc2)c[nH]1,BRD-K67080878,phosphodiesterase inhibitor
8.286428,9.610488,1205,OC(=O)CCCc1ccccc1,BRD-K67102207,c1ccccc1,BRD-K67102207,hdac inhibitor
8.065552,10.004388,1206,OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,BRD-K67261995,O=C(CCCCC(=O)Nc1ccccc1)Nc1ccccc1,BRD-K67261995,ultrasound contrast
8.076638,9.273136,1207,COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,BRD-K67277431,O=C(NCc1cccnc1)c1cccc(C(=O)NCc2cccnc2)c1,BRD-K67277431,thromboxane receptor antagonist|thromboxane synthase inhibitor
7.719031,7.9830785,1208,NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccn1)-c1ccc2OCOc2c1,BRD-K67298865,c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,BRD-K67298865,tgf beta receptor inhibitor
7.222923,9.01964,1209,CCOc1cncc(C=CCCNC)c1,BRD-K67352070,c1ccncc1,BRD-K67352070,acetylcholine receptor agonist
8.382905,8.304457,1210,Cc1cccc(C=Cc2ccccc2)n1,BRD-K67439147,C(=Cc1ccccn1)c1ccccc1,BRD-K67439147,glutamate receptor antagonist
7.8010864,9.163154,1211,NP(N)(=O)NC(=O)c1ccc(F)cc1,BRD-K67445247,c1ccccc1,BRD-K67445247,urease inhibitor
7.726705,8.933629,1212,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,BRD-K67537649,O=C(Nc1ccccc1)Nc1ccnc2ccccc12,BRD-K67537649,insulin growth factor receptor inhibitor
10.187136,8.753173,1213,OC(=O)C1=CCCN(CCOC(c2ccc(cc2)C(F)(F)F)c2ccc(cc2)C(F)(F)F)C1,BRD-K67680372,C1=CCN(CCOC(c2ccccc2)c2ccccc2)CC1,BRD-K67680372,gat inhibitor
10.673766,9.394561,1214,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,BRD-K67783091,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,BRD-K67783091,dopamine receptor antagonist
7.86131,6.237079,1215,Cc1cc(F)c(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1O,BRD-K67831364,c1ccc(COc2ccc3c(Nc4ccccc4)ncnc3c2)cc1,BRD-K67831364,vascular endothelial growth factor receptor 2 (vegfr2) inhibitor|vegfr inhibitor
6.858106,8.392785,1216,COc1ccc(CNC(=O)Nc2ncc(s2)[N+]([O-])=O)cc1,BRD-K67860401,O=C(NCc1ccccc1)Nc1nccs1,BRD-K67860401,glycogen synthase kinase inhibitor
6.085732,10.91069,1217,CCCCCCCCCCCCCCCC(=O)NCCO,BRD-K68095457,,BRD-K68095457,cannabinoid receptor agonist
7.2428427,6.534945,1218,COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O,BRD-K68103045,O=c1c2c[nH]c3c(c-2nn1-c1ccccc1)CCCCC3,BRD-K68103045,benzodiazepine receptor agonist|gaba benzodiazepine site receptor partial agonist
8.213095,7.8866014,1219,OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O,BRD-K68143200,O=C1C=CC(=O)c2ccccc21,BRD-K68143200,cdc inhibitor
8.598936,6.191858,1220,COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1,BRD-K68190965,O=C(C=Cc1ccc2[nH]ccc2c1)NCc1ccccc1,BRD-K68190965,serotonin receptor agonist
7.454549,9.203587,1221,CC(=Cc1ccc(cc1)C(O)=O)c1ccc2c(c1)C(C)(C)CCC2(C)C,BRD-K68246049,C(=Cc1ccc2c(c1)CCCC2)c1ccccc1,BRD-K68246049,retinoid receptor agonist
8.237414,6.67532,1222,Brc1c(NC2=NCCN2)ccc2nccnc12,BRD-K68264559,c1cnc2cc(NC3=NCCN3)ccc2n1,BRD-K68264559,adrenergic receptor agonist
8.348852,9.6640215,1223,OC(=O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12,BRD-K68332390,O=c1c2ccccc2cnn1Cc1ccccc1,BRD-K68332390,aldose reductase inhibitor|reductase inhibitor
7.894943,6.2275586,1224,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,BRD-K68336408,c1ccc(Nc2ncnc3ccccc23)cc1,BRD-K68336408,egfr inhibitor
9.909045,6.4056,1225,NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,BRD-K68341547,c1ccc2ccccc2c1,BRD-K68341547,calmodulin antagonist
9.123902,6.5611587,1226,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C,BRD-K68392338,c1ccc2c(c1)[nH]c1cnccc12,BRD-K68392338,benzodiazepine receptor antagonist
9.771637,6.522315,1227,Clc1cccc2c(cccc12)S(=O)(=O)N1CCCNCC1,BRD-K68402494,O=S(=O)(c1cccc2ccccc12)N1CCCNCC1,BRD-K68402494,myosin light chain kinase inhibitor
9.760471,10.20455,1228,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,BRD-K68507560,C1CCC(C2CCCCC2)CC1,BRD-K68507560,acetylcholine receptor antagonist
5.981995,10.861625,1229,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,BRD-K68552125,O=C1C=CC2C1CC=CC1C3CC3CCC21,BRD-K68552125,pkc activator|cd antagonist
8.364558,7.4362216,1230,CCOC(=O)NNc1nncc2ccccc12,BRD-K68553471,c1ccc2cnncc2c1,BRD-K68553471,antihypertensive
7.3358703,7.6789064,1231,COc1ccc(cc1F)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)F,BRD-K68558722,c1ccc(-c2ccnn2-c2ccccc2)cc1,BRD-K68558722,cyclooxygenase inhibitor
3.6116798,9.464241,1232,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,BRD-K68620903,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,BRD-K68620903,progesterone receptor agonist
8.805217,7.1724057,1233,CCCCN1C(=O)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](N2C1=O)c1ccc(OC)cc1,BRD-K68873215,O=C1NC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccccc1,BRD-K68873215,phosphodiesterase inhibitor
6.0270853,10.936444,1234,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)C(\C)=C/C)C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@](C)(OC(C)=O)[C@@H]12)OC(=O)CCC,BRD-K69023402,O=C1CC2CCCC3CCC=C3C2O1,BRD-K69023402,atpase inhibitor|calcium channel blocker|pkc activator
5.595885,9.026487,1235,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(O)=O,BRD-K69032158,C1CCNC1,BRD-K69032158,dipeptidyl peptidase inhibitor
10.732276,8.61267,1236,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,BRD-K69195780,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2ccccc2)CC1,BRD-K69195780,serotonin receptor agonist
6.881119,9.277461,1237,CC(C)[C@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@@]14C,BRD-K69556541,O=C(OC1CC2C3CC4C1C2C1(CCCCC41)O3)c1ccc[nH]1,BRD-K69556541,calcium channel blocker
8.631037,8.748955,1238,N[C@@](CC1c2ccccc2Oc2ccccc12)([C@H]1C[C@@H]1C(O)=O)C(O)=O,BRD-K69763916,c1ccc2c(c1)Oc1ccccc1C2CCC1CC1,BRD-K69763916,glutamate receptor antagonist
8.113873,8.16742,1239,CCn1c2ccccc2n(C2=C(CO)CN(CC3CCCCCCC3)CC2)c1=O,BRD-K69837166,O=c1[nH]c2ccccc2n1C1=CCN(CC2CCCCCCC2)CC1,BRD-K69837166,nociceptin/orphanin fq (nop) receptor antagonist
8.207985,9.41112,1240,C[C@@H](O)CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(cc2)-c2ccccc2-c2nn[nH]n2)C1=O,BRD-K70241288,O=C1CCCc2ccccc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,BRD-K70241288,growth hormone releasing peptide ligand agonist
6.7080507,8.214353,1241,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,BRD-K70246307,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,BRD-K70246307,vitamin b
6.025464,7.4036474,1242,CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1,BRD-K70281171,c1ccc2c(c1)CCC2,BRD-K70281171,dopamine receptor antagonist
5.7483315,8.584427,1243,NC12CC3CC(CC(C3)C1)C2,BRD-K70330367,C1C2CC3CC1CC(C2)C3,BRD-K70330367,glutamate receptor antagonist
10.609231,7.6020064,1244,OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,BRD-K70487031,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,BRD-K70487031,dopamine receptor antagonist
10.073466,8.329961,1245,Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1,BRD-K70778732,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,BRD-K70778732,adrenergic receptor antagonist|serotonin receptor antagonist|serotonin reuptake inhibitor
10.817336,7.6945662,1246,CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc12,BRD-K70792160,c1ccc2c(c1)Nc1ccccc1O2,BRD-K70792160,akt inhibitor
4.0710397,9.235111,1247,C[C@@H]1[C@H]2CC[C@H](C)CN2[C@H]2C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,BRD-K70881766,C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,BRD-K70881766,acetylcholinesterase inhibitor
7.9026737,6.292608,1248,CN1CCC(CC1)Nc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,BRD-K70914287,c1ccc(Nc2ncnc3cnc(NC4CCNCC4)nc23)cc1,BRD-K70914287,egfr inhibitor|tyrosine kinase inhibitor
8.3100395,9.442192,1249,CO[C@]1(NC(=O)Cc2cccs2)[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O,BRD-K70976396,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,BRD-K70976396,bacterial cell wall synthesis inhibitor
5.695021,7.1363463,1250,CN1CCC2=C[C@H](O)[C@H]3OC(=O)c4cc5OCOc5cc4[C@H]3[C@H]12,BRD-K71003802,O=C1OC2CC=C3CCNC3C2c2cc3c(cc21)OCO3,BRD-K71003802,plant alkaloid
8.117694,7.579611,1251,Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc2cccc3ccccc23)cc1S(O)(=O)=O,BRD-K71266197,O=C1c2ccccc2C(=O)c2c(Nc3cccc4ccccc34)cccc21,BRD-K71266197,ntpdase inhibitor
8.751533,9.0302515,1252,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,BRD-K71430621,N=C(NCc1ccccc1)SCCCc1c[nH]cn1,BRD-K71430621,histamine receptor antagonist|histamine receptor inverse agonist
7.431357,7.956866,1253,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,BRD-K71499074,c1ccccc1,BRD-K71499074,carbonic anhydrase inhibitor
8.43354,9.531084,1254,OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,BRD-K71534238,c1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,BRD-K71534238,free fatty acid receptor agonist
9.057607,10.077144,1255,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc12,BRD-K71726959,c1ccc(CNc2ncnc3[nH]cnc23)cc1,BRD-K71726959,cdk inhibitor
7.6881404,8.956499,1256,COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl,BRD-K71731651,O=C(Nc1ccccc1)Nc1ccon1,BRD-K71731651,acetylcholine receptor agonist
8.516818,9.741925,1257,CC(C)c1cnc(NC(=O)Cc2ccccc2)s1,BRD-K71799778,O=C(Cc1ccccc1)Nc1nccs1,BRD-K71799778,cdk inhibitor
8.160273,8.124297,1258,NC(=O)N1c2ccccc2C=Cc2ccccc12,BRD-K71799949,C1=Cc2ccccc2Nc2ccccc21,BRD-K71799949,carboxamide antiepileptic
7.3838677,7.9358597,1259,Nc1cc(Nc2ccc(cc2)S(N)(=O)=O)ncn1,BRD-K71860425,c1ccc(Nc2ccncn2)cc1,BRD-K71860425,cdk inhibitor
6.3762436,9.023092,1260,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1ccc(OCC(=O)Nc2ccc(cc2)C#N)cc1,BRD-K72024482,O=C(COc1ccc(-c2nc3[nH]c(=O)[nH]c(=O)c3[nH]2)cc1)Nc1ccccc1,BRD-K72024482,adenosine receptor antagonist
6.4876494,6.5020776,1261,COc1c(oc2cc3oc(=O)ccc3cc12)C(C)C,BRD-K72034655,O=c1ccc2cc3ccoc3cc2o1,BRD-K72034655,apoptosis inducer|antileukemic
5.869406,9.576661,1262,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,BRD-K72222507,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,BRD-K72222507,ace inhibitor
7.1234617,9.298427,1263,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,BRD-K72676686,c1ccccc1,BRD-K72676686,selective serotonin reuptake inhibitor (ssri)|serotonin reuptake inhibitor|serotonin uptake inhibitor
7.855107,6.1744127,1264,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,BRD-K72703948,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1)c1ccccc1,BRD-K72703948,aurora kinase inhibitor
8.830167,6.971667,1265,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,BRD-K72726508,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,BRD-K72726508,cdk inhibitor
6.4369283,4.5339866,1266,Oc1ccc(C=C(C#N)C(=O)NCCCc2ccccc2)cc1O,BRD-K72783841,O=C(C=Cc1ccccc1)NCCCc1ccccc1,BRD-K72783841,cdk inhibitor|epidermal growth factor receptor (egfr) inhibitor|tyrosine kinase inhibitor|egfr inhibitor
10.394687,9.552232,1267,COc1cc2c(C(=O)N(COc3cc(=O)n4cccc(OCCN5CCCCC5)c4n3)S2(=O)=O)c(c1)C(C)C,BRD-K72895815,O=C1c2ccccc2S(=O)(=O)N1COc1cc(=O)n2cccc(OCCN3CCCCC3)c2n1,BRD-K72895815,leukocyte elastase inhibitor
5.508139,8.421934,1268,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,BRD-K72903603,O=c1ccn(C2CCCO2)c(=O)[nH]1,BRD-K72903603,reverse transcriptase inhibitor
7.809188,7.807843,1269,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,BRD-K73109821,O=S1(=O)NC=Nc2ccccc21,BRD-K73109821,potassium channel activator
10.847759,8.65271,1270,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,BRD-K73196317,O=c1cc(NCCCN2CCN(c3ccccc3)CC2)[nH]c(=O)[nH]1,BRD-K73196317,adrenergic receptor antagonist
9.508753,8.737544,1271,CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,BRD-K73290745,O=C(Cc1ccccc1)NC(CN1CCCC1)c1ccccc1,BRD-K73290745,opioid receptor agonist
3.9635906,6.7987866,1272,CC(C)(C)NC[C@@H](O)COc1cccc2C(=O)CCCc12,BRD-K73323637,O=C1CCCc2ccccc21,BRD-K73323637,adrenergic receptor antagonist
9.676849,9.639918,1273,CCCCc1cc2ccccc2c(OCCN(C)C)n1,BRD-K73391359,c1ccc2cnccc2c1,BRD-K73391359,local anesthetic
4.316489,6.811471,1274,C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12,BRD-K73397362,c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1,BRD-K73397362,smoothened receptor agonist
3.4857225,9.4199295,1275,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,BRD-K73589401,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-K73589401,mineralocorticoid receptor agonist
7.4299846,9.40621,1276,CN(C)c1cccc(c1)C(=O)Nc1ccc(C)c(NC(=O)c2ccc(O)cc2)c1,BRD-K73789395,O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccccc1,BRD-K73789395,raf inhibitor
6.4562454,6.1073213,1277,OC[C@H]1O[C@@H](Oc2c(oc3cc(O)cc(O)c3c2=O)-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,BRD-K73991644,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,BRD-K73991644,aldose reductase inhibitor|falcipain inhibitor
8.519563,9.575352,1278,ONC(=O)Cc1ccccc1,BRD-K74112339,c1ccccc1,BRD-K74112339,urease inhibitor
8.376579,7.937644,1279,CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12,BRD-K74141488,C(=Cc1ccccc1)CNCc1cccc2ccccc12,BRD-K74141488,fungal squalene epoxidase inhibitor
7.88844,8.080225,1280,Nc1nc(N)nc(n1)-c1cc(Cl)ccc1Cl,BRD-K74195153,c1ccc(-c2ncncn2)cc1,BRD-K74195153,phosphodiesterase inhibitor
9.875116,12.472544,1281,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,BRD-K74212935,O=C(NC1OC2C3CCCN3C(=O)CN2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,BRD-K74212935,dopamine agonist
7.3809137,9.116472,1282,Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,BRD-K74305673,O=C(Nc1ccccc1)c1ccccc1,BRD-K74305673,ikk inhibitor|nfkb pathway inhibitor|protein kinase inhibitor
7.764714,7.4899154,1283,Clc1cccc(C=NC=Nc2cccc(Cl)c2)c1,BRD-K74430258,C(=NC=Nc1ccccc1)c1ccccc1,BRD-K74430258,hepatotoxicant
6.457495,9.591221,1284,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,BRD-K74765201,c1ccc(OCCCCc2nnn[nH]2)cc1,BRD-K74765201,leukotriene receptor antagonist
